airfoil,blades,tip_speed_ratio,aoa_deg,hub_radius_ratio,chord_scale,twist_scale,cp,ct,power_w,thrust_n,torque_nm,root_moment_nm,solidity_mean,obj_neg_cp,obj_root_moment,obj_solidity,obj_blade_pref_penalty,obj_solidity_with_blade_pref
23012,3,6.643948801210138,8.15314929218979,0.2933557002662162,0.7053194115025249,1.0301576983035237,0.4081543916943615,0.5681366726103694,916068.5017050368,141681.7102745327,612800.5625798808,2285589.193134386,0.0364597961393518,-0.4081543916943615,2285589.193134386,0.0364597961393518,0.0,0.0364597961393518
4415,3,7.133066308321225,7.868489320723864,0.29015017237836577,0.7096814364166029,0.9574070312213773,0.40660269827101553,0.5645282629618001,912585.855190983,140781.8464300964,568610.6029114871,2291597.9676398663,0.02650319045843392,-0.40660269827101553,2291597.9676398663,0.02650319045843392,0.0,0.02650319045843392
23012,3,5.926783504729411,6.390628304351136,0.2977274691075096,0.7001049667552324,0.9917586590678734,0.40403568781040655,0.5665238226631036,906824.4142402946,141279.49835975718,680019.9006325727,2256084.8833126677,0.053202443534793156,-0.40403568781040655,2256084.8833126677,0.053202443534793156,0.0,0.053202443534793156
4415,3,7.071078103619474,8.085248718399566,0.2967352278076116,0.703122954484566,0.9558802074374004,0.40077417114343167,0.5547069739914281,899504.2120148607,138332.61707120054,565372.9798002759,2226828.4337974987,0.025742869314988346,-0.40077417114343167,2226828.4337974987,0.025742869314988346,0.0,0.025742869314988346
23012,3,5.870774029273124,8.512309459154933,0.29783243335957277,0.7,1.075904887829535,0.3978336829088209,0.551387763848356,892904.5313396658,137504.87369094958,675969.5678873189,2197690.9888215335,0.04298955529654968,-0.3978336829088209,2197690.9888215335,0.04298955529654968,0.0,0.04298955529654968
4415,3,10.246541591319371,9.477641230687478,0.2957464722838464,0.7,1.106806647813861,0.39618493684422856,0.6434703609552135,889204.0582642365,160468.39721193095,385692.8702732244,2794722.9179134523,0.012693161134810244,-0.39618493684422856,2794722.9179134523,0.012693161134810244,0.0,0.012693161134810244
6409,3,4.826384603224428,5.194186912895005,0.2982045753742695,0.7,0.9717435488021551,0.3927870012131844,0.565074544800937,881577.6750480743,140918.0779901983,811813.2561578351,2167551.0881785587,0.06120843904309685,-0.3927870012131844,2167551.0881785587,0.06120843904309685,0.0,0.06120843904309685
4415,3,10.556156748933573,9.405342023364355,0.29580092449158263,0.7,1.1045189076246165,0.3911305886692056,0.6607976210228892,877859.9951988658,164789.46282714698,369604.2102686455,2887553.6055054376,0.01221937754970421,-0.3911305886692056,2887553.6055054376,0.01221937754970421,0.0,0.01221937754970421
23012,2,7.173009760623133,8.072415936469787,0.29699088110307614,0.7347210794164842,0.9763028321441357,0.385561711106423,0.5448319038854956,865361.1138222882,135869.97579289507,536183.488258855,2160289.4200656274,0.030300253784797268,-0.385561711106423,2160289.4200656274,0.030300253784797268,0.04,0.07030025378479726
23012,2,7.062431123033117,7.958753165940928,0.29093265993033435,0.7081985531366105,0.9907731613206419,0.38146123185374703,0.5326223214893765,856157.930022947,132825.15471547388,538787.0393875556,2133427.880378239,0.030924932010424972,-0.38146123185374703,2133427.880378239,0.030924932010424972,0.04,0.07092493201042498
23012,2,6.613576151111164,8.796740298593594,0.2903241642963458,0.7191845165196796,0.9647692536951766,0.3778829114470877,0.5299947465223851,848126.6882177538,132169.89105596146,569956.6862931103,2118787.878257219,0.0327348011281947,-0.3778829114470877,2118787.878257219,0.0327348011281947,0.04,0.07273480112819469
4415,2,7.573411822681409,7.711331260615919,0.2960951115829724,0.7002421859645931,1.0211558519276887,0.3769280904006063,0.5211852578567042,845983.6719884892,129972.98407746445,496464.1457631349,2085798.6748684417,0.021467981747805766,-0.3769280904006063,2085798.6748684417,0.021467981747805766,0.04,0.06146798174780577
4415,2,6.148809579971249,5.530898571625082,0.29861300606516616,0.7193757104567406,1.0140852394851396,0.37259134953684814,0.5197031684946113,836250.218701722,129603.38118836348,604453.2019304619,2052864.7453262985,0.03726662875403934,-0.37259134953684814,2052864.7453262985,0.03726662875403934,0.04,0.07726662875403933
4415,2,6.061283869464334,5.856889297782891,0.29855570919221824,0.7131207518705482,1.0089623654497772,0.3695379346285574,0.5142570014167065,829397.0835228745,128245.21808564894,608156.5126279811,2030112.2656923085,0.036732071885018064,-0.3695379346285574,2030112.2656923085,0.036732071885018064,0.04,0.07673207188501807
4415,2,6.185019744058729,6.416667879003787,0.29871497984888323,0.7,1.0305828866906452,0.3658028324409269,0.5046049098499092,821013.9580821955,125838.18311178082,589965.929909101,1993845.509438071,0.03317499942937363,-0.3658028324409269,1993845.509438071,0.03317499942937363,0.04,0.07317499942937364
4415,2,5.804764248007951,6.231136244769676,0.2984751287179446,0.7049982501136296,1.0015081005862783,0.3634960592740333,0.5048945782908192,815836.5980395967,125910.42051890348,624649.0435810331,1990837.8408658446,0.03778008320758257,-0.3634960592740333,1990837.8408658446,0.03778008320758257,0.04,0.07778008320758256
4415,2,5.621849577469474,5.9067203766889325,0.2984359142756872,0.7,0.9938131662423065,0.36094846793385965,0.5015596716236307,810118.7416856285,125078.76274535707,640452.5221120728,1975492.431707928,0.040707084186731426,-0.36094846793385965,1975492.431707928,0.040707084186731426,0.04,0.08070708418673142
4415,2,6.10098779121106,9.457194605676985,0.2994479387776054,0.7052793077689554,0.9332215646851053,0.3571181471766059,0.4967962239466903,801521.9061044138,123890.85595072739,583892.2654161147,1954926.2005423405,0.02804747544317833,-0.3571181471766059,1954926.2005423405,0.02804747544317833,0.04,0.06804747544317832
6409,6,5.798258342762908,8.635824789068302,0.2827385623282312,0.7,0.9737182307237193,0.35426521406834705,0.49526580270240567,795118.7356102827,123509.20007497752,609469.4024055686,1800101.706171984,0.04579311222055486,-0.35426521406834705,1800101.706171984,0.04579311222055486,0.36,0.40579311222055486
4415,2,5.683373638395044,9.457194605676985,0.2994479387776054,0.7052793077689554,0.9332215646851053,0.3517937526997204,0.4902855766999343,789571.7466300072,122267.23318285303,617451.5325005122,1923996.7355481116,0.03155667276249359,-0.3517937526997204,1923996.7355481116,0.03155667276249359,0.04,0.07155667276249358
6409,6,6.069576261106423,8.568205475732233,0.2714113099905105,0.7,0.9779410594346594,0.3493303378723702,0.48596279052306607,784042.8174407348,121189.21838779363,574114.9948984791,1818637.4613266666,0.043514473642064275,-0.3493303378723702,1818637.4613266666,0.043514473642064275,0.36,0.4035144736420643
4415,3,11.0,10.724169633970693,0.3,0.7,1.1875551455770843,0.34479325320186915,0.7285332485103764,773859.709183683,181681.3481984112,312670.58956916485,3228738.681116314,0.01113827822365195,-0.34479325320186915,3228738.681116314,0.01113827822365195,0.0,0.01113827822365195
24012,2,4.826384603224428,4.7057467170042,0.2982045753742695,0.7,0.9682341809086904,0.3370994057678341,0.4676969828322333,756591.5101034647,116634.09811841839,696717.9804830846,1904720.1565827967,0.0659195112587417,-0.3370994057678341,1904720.1565827967,0.0659195112587417,0.04,0.10591951125874169
24012,3,4.470727892463639,2.584242884861036,0.29871261571308455,1.269866172576183,1.1365764401505414,0.3291464864339876,0.4394346384457755,738741.8457446077,109586.0452781693,734398.7760321872,1871958.1582219778,0.10616429409374765,-0.3291464864339876,1871958.1582219778,0.10616429409374765,0.0,0.10616429409374765
24012,3,4.470727892463639,2.5,0.29871261571308455,1.269866172576183,1.1365764401505414,0.32670161592286157,0.43484498902467084,733254.5377269418,108441.48022737811,728943.7279459053,1852061.8666754374,0.10619086471575302,-0.32670161592286157,1852061.8666754374,0.10619086471575302,0.0,0.10619086471575302
