airfoil,blades,tip_speed_ratio,aoa_deg,hub_radius_ratio,chord_scale,twist_scale,cp,ct,power_w,thrust_n,torque_nm,root_moment_nm,solidity_mean,obj_neg_cp,obj_root_moment,obj_solidity,obj_blade_pref_penalty,obj_solidity_with_blade_pref
4412,6,6.875480983740555,3.80527572058445,0.16784876123793635,0.9685020319355617,1.0245744314508898,0.5163853041957895,0.8075863672948246,1158983.760908217,201395.5853034637,749189.6129959867,4083213.1763059623,0.10203269860820119,-0.5163853041957895,4083213.1763059623,0.10203269860820119,0.36,0.4620326986082012
4415,6,8.079075583508866,3.7624863572396823,0.1577244696908825,0.9473363532395381,1.0600061821103135,0.5163148959637996,0.8023645000743407,1158825.735501902,200093.3580150449,637490.8303548518,4155747.143971211,0.07847033658339311,-0.5163148959637996,4155747.143971211,0.07847033658339311,0.36,0.43847033658339307
4412,6,6.664262446572556,3.8409975388577844,0.161295426685009,0.9124768719161301,0.9615296349388827,0.5162328181537247,0.7997254571490552,1158641.5187005429,199435.2344803954,772706.3425510365,4057225.8837445374,0.10484372721202588,-0.5162328181537247,4057225.8837445374,0.10484372721202588,0.36,0.4648437272120259
4415,6,7.506395994483855,3.8263236111058245,0.16041481840997154,0.9696697881467309,1.0752404236326893,0.5161838687952633,0.8027195435578045,1158531.6559466987,200181.8986257537,685952.2979828323,4135130.741018676,0.08975535088020681,-0.5161838687952633,4135130.741018676,0.08975535088020681,0.36,0.4497553508802068
4412,5,8.166814277671456,3.805316162311454,0.15086437885685122,0.9642855656921282,1.090327333204436,0.5161577004700901,0.8000421482176248,1158472.923322669,199514.21078026606,630450.0596000797,4180042.353317678,0.08006947428612524,-0.5161577004700901,4180042.353317678,0.08006947428612524,0.16,0.24006947428612524
4415,6,8.156188298023835,4.0768086473832055,0.15595283451281303,0.9295062056930049,1.059282471904492,0.5161462882263314,0.7980337601180947,1158447.3094930644,199013.3597094682,631257.4600693726,4147495.098545851,0.07373031413831377,-0.5161462882263314,4147495.098545851,0.07373031413831377,0.36,0.43373031413831376
4412,6,7.109299941232495,4.74450333710319,0.16128567870102978,0.9291003199642139,1.047016632951078,0.516110728871193,0.7926697098880896,1158367.4994852683,197675.6748754761,724164.1287144477,4059541.941197446,0.08580027357524789,-0.516110728871193,4059541.941197446,0.08580027357524789,0.36,0.4458002735752479
4412,5,7.791591787304233,3.528973199108931,0.15571228470607332,1.0067104140939058,1.0415928384349096,0.5158684119437869,0.8210580583327515,1157823.6393452235,204755.1505604887,660440.5084361742,4237971.8602305325,0.091560701512584,-0.5158684119437869,4237971.8602305325,0.091560701512584,0.16,0.25156070151258403
4412,5,7.7358191528607145,5.302614590534483,0.15227828700672671,1.0184708255127362,1.076058802444398,0.5157848799569797,0.8326957961420138,1157636.1587654331,207657.36524937162,665094.3478442604,4339963.786510407,0.07850744708920673,-0.5157848799569797,4339963.786510407,0.07850744708920673,0.16,0.23850744708920674
4415,6,7.794186486168778,4.203539933376512,0.17041811484441624,0.9415052177771992,0.9908017016761264,0.5156951038011449,0.809538533520765,1157434.6636688765,201882.41578451786,659998.8427116995,4085715.980383215,0.07385528022748902,-0.5156951038011449,4085715.980383215,0.07385528022748902,0.36,0.433855280227489
4412,6,8.068132981369594,4.371464489338204,0.16616895017018063,0.9337486252384609,1.0639652181926744,0.5156813396897327,0.7980303670484117,1157403.7712684143,199012.51354702358,637572.1338593676,4076853.6963988543,0.06952021148575953,-0.5156813396897327,4076853.6963988543,0.06952021148575953,0.36,0.42952021148575953
